#! FIELDS c file.free der_c
#! SET min_c -17.6777
#! SET max_c 352.232
#! SET nbins_c  211
#! SET periodic_c false
  -17.677700000 1469.939359408   -1.604182256
  -15.916225238 1464.790835559   -4.727054554
  -14.154750476 1450.761568719  -12.166810427
  -12.393275714 1417.375116880  -27.279597079
  -10.631800952 1348.261284774  -53.042714270
   -8.870326190 1224.338726649  -88.945329936
   -7.108851429 1033.078938102 -127.616905464
   -5.347376667  781.474620255 -154.719799516
   -3.585901905  503.820179174 -155.157482343
   -1.824427143  253.974285370 -123.545658388
   -0.062952381   81.165050047  -70.818923959
    1.698522381    3.577893598  -19.435465691
    3.459997143    0.000000000   10.978864645
    5.221471905   26.944968497   15.956908031
    6.982946667   47.402679576    6.148419824
    8.744421429   48.668712002   -3.737953394
   10.505896190   38.817277552   -6.074579360
   12.267370952   30.684113042   -2.630005246
   14.028845714   29.573174462    1.043095230
   15.790320476   32.520026125    1.823414805
   17.551795238   34.702233729    0.532143725
   19.313270000   34.473440757   -0.587212397
   21.074744762   33.490033664   -0.647202724
   22.836219524   33.050306730    0.164034920
   24.597694286   33.774151907    0.566720263
   26.359169048   34.671821398    0.343115686
   28.120643810   34.969481251   -0.121509138
   29.882118571   34.642118223   -0.366687686
   31.643593333   34.112954679   -0.318907395
   33.405068095   33.714166598   -0.214886961
   35.166542857   33.399693206   -0.225902733
   36.928017619   32.995014944   -0.327682352
   38.689492381   32.454373809   -0.383202708
   40.450967143   31.922489235   -0.302511558
   42.212441905   31.619319019   -0.130016989
   43.973916667   31.643056985    0.061061180
   45.735391429   31.974065719    0.219483996
   47.496866190   32.557484222    0.342473273
   49.258340952   33.358438440    0.473712867
   51.019815714   34.407574886    0.613377548
   52.781290476   35.688109456    0.735276994
   54.542765238   37.113838006    0.774390239
   56.304240000   38.519808387    0.702876993
   58.065714762   39.737598809    0.581889032
   59.827189524   40.759342536    0.496427099
   61.588664286   41.721994894    0.530132385
   63.350139048   42.870141927    0.688460812
   65.111613810   44.352224212    0.890644343
   66.873088571   46.139740432    1.027857438
   68.634563333   48.063030809    1.040290908
   70.396038095   49.931418386    0.985008258
   72.157512857   51.720201149    0.959840105
   73.918987619   53.539181255    1.023102343
   75.680462381   55.522293154    1.132591644
   77.441937143   57.671226508    1.191040095
   79.203411905   59.821418342    1.128579614
   80.964886667   61.738619263    0.940100930
   82.726361429   63.257921522    0.682497594
   84.487836190   64.338206653    0.460615738
   86.249310952   65.112288946    0.340127442
   88.010785714   65.762175356    0.314031811
   89.772260476   66.394208559    0.300512800
   91.533735238   66.944010536    0.213072575
   93.295210000   67.267312104    0.056435109
   95.056684762   67.323119257   -0.079733552
   96.818159524   67.243885172   -0.076515171
   98.579634286   67.308938138    0.084397682
  100.341109048   67.749066184    0.320979071
  102.102583810   68.593795345    0.527912580
  103.864058571   69.720372951    0.653211239
  105.625533333   71.013294866    0.715018557
  107.387008095   72.416077611    0.789393235
  109.148482857   73.989474178    0.908087601
  110.909957619   75.795890012    1.050590682
  112.671432381   77.839595880    1.167992748
  114.432907143   80.021690775    1.198402939
  116.194381905   82.151464407    1.100272800
  117.955856667   84.008874202    0.899635982
  119.717331429   85.491557286    0.703591044
  121.478806190   86.752292778    0.675224597
  123.240280952   88.179298783    0.891523916
  125.001755714   90.142692254    1.255354748
  126.763230476   92.720757590    1.541520045
  128.524705238   95.590442062    1.565884336
  130.286180000   98.259700310    1.349652538
  132.047654762  100.486298028    1.101732207
  133.809129524  102.440424174    1.068980931
  135.570604286  104.590265896    1.311599958
  137.332079048  107.289706410    1.656068198
  139.093553810  110.487579302    1.840376205
  140.855028571  113.762712325    1.737197815
  142.616503333  116.666551482    1.464108852
  144.377978095  119.127683499    1.269510655
  146.139452857  121.468921013    1.335624345
  147.900927619  124.138498955    1.622538140
  149.662402381  127.343153003    1.915099537
  151.423877143  130.925510218    2.025225246
  153.185351905  134.547601189    1.981475733
  154.946826667  138.066367129    1.928813234
  156.708301429  141.603337795    2.024674089
  158.469776190  145.434384485    2.250226760
  160.231250952  149.685914986    2.465568206
  161.992725714  154.221006446    2.574388227
  163.754200476  158.842664570    2.580910844
  165.515675238  163.483891900    2.602687392
  167.277150000  168.266423647    2.754327602
  169.038624762  173.408003779    2.999889307
  170.800099524  178.974527578    3.214457790
  172.561574286  184.814911493    3.307736297
  174.323049048  190.724107460    3.300732380
  176.084523810  196.617922021    3.314877852
  177.845998571  202.622943760    3.432637531
  179.607473333  208.925065434    3.638114719
  181.368948095  215.599444639    3.845471055
  183.130422857  222.583233817    3.983488226
  184.891897619  229.754851850    4.059170880
  186.653372381  237.035587010    4.115060025
  188.414847143  244.411876470    4.173832085
  190.176321905  251.878895044    4.207048912
  191.937796667  259.375327323    4.208256416
  193.699271429  266.857077619    4.206777291
  195.460746190  274.383688604    4.266467110
  197.222220952  282.117854217    4.448639410
  198.983695714  290.264583113    4.719054246
  200.745170476  298.883721165    4.958895996
  202.506645238  307.803676529    5.059511870
  204.268120000  316.763060917    5.012751646
  206.029594762  325.614490166    4.951285740
  207.791069524  334.438784798    5.014584150
  209.552544286  343.501300933    5.202765736
  211.314019048  352.934358199    5.412015646
  213.075493810  362.658322310    5.522071023
  214.836968571  372.468671933    5.524694564
  216.598443333  382.256837057    5.512510867
  218.359918095  392.100800068    5.597810359
  220.121392857  402.206320760    5.808951758
  221.882867619  412.747558162    6.076673440
  223.644342381  423.738053273    6.310061191
  225.405817143  435.065837767    6.461668313
  227.167291905  446.598332394    6.539156890
  228.928766667  458.248596641    6.611699591
  230.690241429  470.053022400    6.709260317
