#! FIELDS c file.free der_c
#! SET min_c -17.6777
#! SET max_c 563.489
#! SET nbins_c  330
#! SET periodic_c false
  -17.677700000  907.777450321   -0.941124089
  -15.911235866  904.738668079   -2.785975194
  -14.144771733  896.426482212   -7.198344527
  -12.378307599  876.588171721  -16.186158670
  -10.611843465  835.408831532  -31.551706342
   -8.845379331  761.390784465  -53.030462878
   -7.078915198  646.903945269  -76.248852164
   -5.312451064  495.990420787  -92.631845524
   -3.545986930  329.109134197  -93.095904860
   -1.779522796  178.597894652  -74.318889745
   -0.013058663   74.192436227  -42.756924081
    1.753405471   27.080288453  -11.864486052
    3.519869605   24.638230910    6.443525084
    5.286333739   40.494227846    9.262200077
    7.052797872   51.869479601    2.900012120
    8.819262006   50.725924540   -3.593943071
   10.585726140   42.121092333   -5.244151837
   12.352190274   34.568230901   -2.908571340
   14.118654407   32.032023020   -0.148239400
   15.885118541   32.827754905    0.694878324
   17.651582675   33.430626703   -0.157763222
   19.418046809   32.149997221   -1.184009266
   21.184510942   29.835141510   -1.439871826
   22.950975076   27.771753121   -0.831661781
   24.717439210   26.864277869   -0.245029906
   26.483903343   26.619434868   -0.144551681
   28.250367477   26.174469284   -0.471126353
   30.016831611   25.062209459   -0.847941542
   31.783295745   23.469592441   -0.975686913
   33.549759878   21.894103100   -0.824887100
   35.316224012   20.686271569   -0.582477371
   37.082688146   19.832484155   -0.460410591
   38.849152280   19.033672933   -0.532568014
   40.615616413   17.995668905   -0.710999061
   42.382080547   16.644652972   -0.857061978
   44.148544681   15.137407872   -0.880028239
   45.915008815   13.704926277   -0.780020405
   47.681472948   12.511709182   -0.623702333
   49.447937082   11.584954309   -0.490691471
   51.214401216   10.827557591   -0.438638694
   52.980865350   10.067357144   -0.498911957
   54.747329483    9.104069640   -0.664048548
   56.513793617    7.804621003   -0.857424174
   58.280257751    6.229839303   -0.954631875
   60.046721884    4.663939252   -0.832495217
   61.813186018    3.506246542   -0.506419538
   63.579650152    2.992227934   -0.145079139
   65.346114286    2.984141118    0.033584268
   67.112578419    3.052531007   -0.059796222
   68.879042553    2.786579747   -0.306525420
   70.645506687    2.106554318   -0.494667517
