#! FIELDS c file.free der_c
#! SET min_c -17.6777
#! SET max_c 946.836
#! SET nbins_c  547
#! SET periodic_c false
  -17.677700000  551.848486808   -0.458047237
  -15.911191392  550.364605860   -1.362423740
  -14.144682784  546.288551387   -3.536800514
  -12.378174176  536.510027221   -7.996984966
  -10.611665568  516.093756809  -15.688298080
   -8.845156960  479.142325638  -26.569486588
   -7.078648352  421.499185623  -38.568284667
   -5.312139744  344.694287569  -47.439452954
   -3.545631136  258.528916622  -48.509186171
   -1.779122527  179.167405891  -39.783610271
   -0.012613919  122.121655892  -24.123339761
    1.753894689   94.118156514   -8.117221952
    3.520403297   89.880777552    2.024074841
    5.286911905   96.540891901    4.335667933
    7.053420513  102.151060673    1.559343145
    8.819929121  101.732564689   -1.794628188
   10.586437729   97.196969414   -2.872762329
   12.352946337   92.937886417   -1.682046419
   14.119454945   91.593686868    0.123126034
   15.885963553   92.857138605    1.122785435
   17.652472161   94.888582609    1.040360939
   19.418980769   96.213339303    0.444240956
   21.185489377   96.578762276   -0.062289943
   22.951997985   96.377221378   -0.110523315
   24.718506593   96.333655730    0.080295346
   26.485015201   96.665214688    0.267219313
   28.251523810   97.213044525    0.287894214
   30.018032418   97.659452309    0.156720973
   31.784541026   97.820324359   -0.005163683
   33.551049634   97.764744695   -0.061400176
   35.317558242   97.751688424    0.049358376
   37.084066850   98.051172889    0.269923991
   38.850575458   98.744834855    0.473065958
   40.617084066   99.688301858    0.537078235
   42.383592674  100.604632823    0.449652634
   44.150101282  101.282447964    0.282626183
   45.916609890  101.662634418    0.123755657
   47.683118498  101.790354580   -0.001619274
   49.449627106  101.707774678   -0.123438674
   51.216135714  101.399164400   -0.261557876
   52.982644322  100.859032211   -0.366920024
   54.749152930  100.209104703   -0.373400038
   56.515661538   99.671572662   -0.245488927
   58.282170147   99.449290937   -0.031323450
   60.048678755   99.590568150    0.149561023
   61.815187363   99.946138755    0.198695281
   63.581695971  100.265165302    0.115742451
   65.348204579  100.376155204   -0.021378072
   67.114713187  100.261064928   -0.130962896
   68.881221795  100.006771245   -0.175474724
   70.647730403   99.716563720   -0.177320905
   72.414239011   99.436689889   -0.168230391
   74.180747619   99.174024885   -0.154937136
   75.947256227   98.946856109   -0.128582800
   77.713764835   98.795492695   -0.064178149
   79.480273443   98.801773591    0.051970086
   81.246782051   99.051383413    0.204935918
   83.013290659   99.565964578    0.339829504
   84.779799267  100.239856994    0.372634616
   86.546307875  100.848866752    0.266488011
   88.312816484  101.179140807    0.072250909
   90.079325092  101.179238834   -0.082460786
   91.845833700  101.026419235   -0.093942859
   93.612342308  100.987682345    0.039628784
   95.378850916  101.237429927    0.208492532
   97.145359524  101.721147296    0.290099058
   98.911868132  102.229984055    0.237077085
  100.678376740  102.565523497    0.112302549
  102.444885348  102.697633572    0.023268504
  104.211393956  102.771932780    0.047932309
  105.977902564  102.979160056    0.169428251
  107.744411172  103.414212328    0.282830604
  109.510919780  103.963628117    0.290344884
  111.277428388  104.409349840    0.170358300
  113.043936996  104.589768185    0.009103452
  114.810445604  104.543075126   -0.072766167
  116.576954212  104.465727467   -0.023541061
  118.343462821  104.541574578    0.085491776
  120.109971429  104.787619211    0.150858125
  121.876480037  105.063389074    0.113363102
  123.642988645  105.201481156    0.007735917
  125.409497253  105.135352296   -0.108768924
  127.176005861  104.882556563   -0.199541576
  128.942514469  104.496695461   -0.263159159
  130.709023077  104.019693390   -0.301538092
  132.475531685  103.510253400   -0.287695087
  134.242040293  103.110552768   -0.170619987
  136.008548901  103.037257670    0.079120508
  137.775057509  103.490057666    0.403321271
  139.541566117  104.457627190    0.633989816
  141.308074725  105.602551912    0.578570808
  143.074583333  106.343138266    0.179523377
  144.841091941  106.190494949   -0.386126497
  146.607600549  105.116222736   -0.808586954
  148.374109158  103.625023969   -0.830726347
  150.140617766  102.482426609   -0.433226129
  151.907126374  102.267902293    0.168653586
  153.673634982  103.076762067    0.682872102
  155.440143590  104.566725775    0.927309486
  157.206652198  106.235174590    0.895349557
  158.973160806  107.674163218    0.675894656
  160.739669414  108.619884232    0.354038574
  162.506178022  108.929100151   -0.039493282
  164.272686630  108.522940095   -0.441618210
  166.039195238  107.487650904   -0.725387237
  167.805703846  106.166277795   -0.746151117
  169.572212454  105.090511377   -0.455123123
  171.338721062  104.737842036    0.041892507
  173.105229670  105.272609916    0.506790023
  174.871738278  106.421132078    0.710935172
  176.638246886  107.612305230    0.548095263
  178.404755495  108.248312445    0.118299632
  180.171264103  108.057033855   -0.349280425
  181.937772711  107.197095312   -0.597690782
  183.704281319  106.189465459   -0.518248562
  185.470789927  105.555555821   -0.208230555
  187.237298535  105.480438364    0.061412993
  189.003807143  105.652903097    0.049739873
  190.770315751  105.509407877   -0.287263309
  192.536824359  104.631449788   -0.730021826
  194.303332967  103.107799363   -0.965227320
  196.069841575  101.500043216   -0.816253169
  197.836350183  100.459797092   -0.357941742
  199.602858791  100.311278276    0.144073844
  201.369367399  100.879357014    0.422057005
  203.135876007  101.655691227    0.376715385
