#! FIELDS c file.free der_c
#! SET min_c -17.6777
#! SET max_c 869.563
#! SET nbins_c  503
#! SET periodic_c false
  -17.677700000  591.429689967   -0.628912184
  -15.910288247  589.399151810   -1.860427376
  -14.142876494  583.852934250   -4.799119579
  -12.375464741  570.640889075  -10.765714433
  -10.608052988  543.295276828  -20.909413611
   -8.840641235  494.362888805  -34.942104776
   -7.073229482  419.244094378  -49.750353902
   -5.305817729  321.550224897  -59.344849552
   -3.538405976  216.334304217  -57.409070230
   -1.770994223  126.893496098  -41.657894833
   -0.003582470   74.584739264  -16.732028728
    1.763829283   67.325548838    7.523679746
    3.531241036   95.211078376   21.899654283
    5.298652789  136.944956460   23.326877934
    7.066064542  172.272768201   15.726489697
    8.833476295  191.376948052    6.111385544
   10.600888048  195.833102447   -0.304587349
   12.368299801  192.944655035   -2.310350046
   14.135711554  189.259107163   -1.602001295
   15.903123307  187.548316577   -0.377558848
   17.670535060  187.519068383    0.225032788
   19.437946813  187.957305497    0.208701346
   21.205358566  188.185632510   -0.064694285
   22.972770319  187.945840709   -0.193762909
   24.740182072  187.524031993   -0.272609998
   26.507593825  187.012743639   -0.301806123
   28.275005578  186.528790371   -0.248566554
   30.042417331  186.240480739   -0.096893905
   31.809829084  186.271297999    0.090807142
   33.577240837  186.581842447    0.212042941
   35.344652590  186.990258217    0.207731030
   37.112064343  187.296169535    0.110656447
   38.879476096  187.404153619   -0.015224100
   40.646887849  187.302915673   -0.123834281
   42.414299602  187.025198762   -0.212985108
   44.181711355  186.613098580   -0.270345884
   45.949123108  186.161637799   -0.247409106
   47.716534861  185.854433681   -0.105195288
   49.483946614  185.890165802    0.128021911
   51.251358367  186.345707215    0.343820751
   53.018770120  187.065105814    0.409246355
   54.786181873  187.714396540    0.267371228
   56.553593625  187.967550223   -0.015590189
   58.321005378  187.702762162   -0.300232872
   60.088417131  187.024935444   -0.464742572
   61.855828884  186.175764371   -0.507141358
   63.623240637  185.324389673   -0.475046755
   65.390652390  184.550467464   -0.424437110
   67.158064143  183.883569605   -0.353023726
   68.925475896  183.375049377   -0.242498609
   70.692887649  183.074699993   -0.125719070
   72.460299402  182.942636731   -0.064991443
   74.227711155  182.835934331   -0.091787162
   75.995122908  182.637603654   -0.154464789
   77.762534661  182.367759562   -0.158709148
   79.529946414  182.175809841   -0.073344079
   81.297358167  182.159095979    0.017987381
   83.064769920  182.208614046   -0.015422689
   84.832181673  182.047271346   -0.215247632
   86.599593426  181.469346017   -0.455314312
   88.367005179  180.583163267   -0.527346712
   90.134416932  179.819596196   -0.322596420
   91.901828685  179.600075064    0.059575664
   93.669240438  180.021060959    0.350320607
   95.436652191  180.709278807    0.348313704
   97.204063944  181.130648782    0.073377671
   98.971475697  180.999485135   -0.229659455
  100.738887450  180.502733851   -0.311791944
  102.506299203  180.112128990   -0.123316090
  104.273710956  180.173638553    0.165366595
  106.041122709  180.665936817    0.331418709
  107.808534462  181.266176170    0.292556496
  109.575946215  181.672119836    0.134898106
  111.343357968  181.811804321    0.011040434
  113.110769721  181.842598800    0.018682643
  114.878181474  181.992009731    0.135480106
  116.645593227  182.371286575    0.263605944
  118.413004980  182.907720817    0.299369025
  120.180416733  183.394943354    0.207815159
  121.947828486  183.652327601    0.049915176
  123.715240239  183.652844148   -0.059788661
  125.482651992  183.553053022   -0.060405473
  127.250063745  183.536580777    0.025662283
  129.017475498  183.684038383    0.110016435
  130.784887251  183.944014220    0.154182038
  132.552299004  184.260275217    0.174716699
  134.319710757  184.618795540    0.205874389
  136.087122510  185.016886269    0.211761582
  137.854534263  185.353626098    0.119206904
  139.621946016  185.423346980   -0.084874049
  141.389357769  185.085558617   -0.314940339
  143.156769522  184.412150976   -0.441596988
  144.924181275  183.678600216   -0.386509895
  146.691593028  183.183904558   -0.183074505
  148.459004781  183.090317666    0.041794660
  150.226416534  183.329920565    0.190913406
  151.993828287  183.747181343    0.244201017
  153.761240040  184.224507740    0.272598854
  155.528651793  184.777063738    0.331688786
  157.296063546  185.449306398    0.396596917
  159.063475299  186.177655135    0.382771675
